holding_id,counterparty_id,isin,security_name,quantity,statement_date,source
f42f7968-2939-4d53-b7c3-0ef9ca382f89,CUS-003,INE160A01022,NESTLE INDIA,-100,2026-06-19,CUSTODIAN_EOD_STATEMENT
f551edb3-5a59-4605-8afe-7498979f7ccc,CUS-002,INE397D01024,BHARAT FORGE,-13,2026-06-19,CUSTODIAN_EOD_STATEMENT
b5144b6b-7300-4c10-ac61-e32302936461,CUS-002,INE030A01027,HINDUSTAN UNILEVER,-1795,2026-06-19,CUSTODIAN_EOD_STATEMENT
aa9f49d8-74aa-41b0-8ae1-3a095e0b6a36,CUS-001,INE917I01010,AVENUE SUPERMARTS (DMART),352,2026-06-19,CUSTODIAN_EOD_STATEMENT
ce061a5e-e6ab-44e7-9a8c-36dba21c3089,CUS-005,INE047A01021,TITAN COMPANY,-7370,2026-06-19,CUSTODIAN_EOD_STATEMENT
c7ceb9f2-5509-4ed6-a356-f22c39ec3397,CUS-004,INE216A01030,BHARAT ELECTRONICS,5600,2026-06-19,CUSTODIAN_EOD_STATEMENT
bdacf575-8598-4525-971b-9fecc7c0b3a3,CUS-003,INE883A01011,FINOLEX CABLES,-105,2026-06-19,CUSTODIAN_EOD_STATEMENT
388b1835-7861-4f3e-bf1f-c8c6286134de,CUS-002,INE062A01020,STATE BANK OF INDIA,-6500,2026-06-19,CUSTODIAN_EOD_STATEMENT
4535b802-8935-46d2-9f98-c6b1e605b6d7,CUS-001,INE104S01021,UJJIVAN SFB,-1693,2026-06-19,CUSTODIAN_EOD_STATEMENT
5aa1d517-c7da-4b2d-9797-f8ef51b1e1ba,CUS-001,INE101A01026,KOTAK MAHINDRA BANK,-150,2026-06-19,CUSTODIAN_EOD_STATEMENT
5b9b44d4-29cf-4dce-9a2a-b7f9240e1eb0,CUS-003,INE047A01021,TITAN COMPANY,1200,2026-06-19,CUSTODIAN_EOD_STATEMENT
9e99823d-0ea6-4c43-a3b9-c234bb63fb49,CUS-004,INE467B01029,TATA CONSULTANCY SERVICES,-45,2026-06-19,CUSTODIAN_EOD_STATEMENT
eab52b9f-e95a-415c-932b-59e5a94cdbd7,CUS-001,INE761H01022,AFFLE (INDIA),-4853,2026-06-19,CUSTODIAN_EOD_STATEMENT
b1fed2e9-fb77-4ac1-99b4-b1d627419244,CUS-003,INE021A01026,ASIAN PAINTS,-300,2026-06-19,CUSTODIAN_EOD_STATEMENT
ba1bd050-c0fb-4e95-8509-ce1a84485ff3,CUS-002,INE669E01016,BHARTI AIRTEL,833,2026-06-19,CUSTODIAN_EOD_STATEMENT
40332cb3-35fe-4ed3-8579-bfbe9403dd4d,CUS-004,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,90,2026-06-19,CUSTODIAN_EOD_STATEMENT
834bf5b7-6339-4916-baaf-b4e2e9cd58be,CUS-001,INE140A01024,BANK OF BARODA,136,2026-06-19,CUSTODIAN_EOD_STATEMENT
5add35bb-2bfc-4c37-9a25-0f43ef955c83,CUS-002,INE205A01025,SIEMENS,-50,2026-06-19,CUSTODIAN_EOD_STATEMENT
c9f08b74-2eba-4dc9-bb37-52f2ef07d6d8,CUS-001,INE019A01038,WIPRO,8200,2026-06-19,CUSTODIAN_EOD_STATEMENT
5c8017a4-bbac-4466-8710-2150630dd37c,CUS-001,INE726G01019,TRENT,-4335,2026-06-19,CUSTODIAN_EOD_STATEMENT
4f05edb0-b337-492c-8442-b37e3cff5cb4,CUS-005,INE062A01020,STATE BANK OF INDIA,29,2026-06-19,CUSTODIAN_EOD_STATEMENT
3aea8e75-e09c-4320-8ae6-111b357638f8,CUS-005,INE883A01011,FINOLEX CABLES,-1616,2026-06-19,CUSTODIAN_EOD_STATEMENT
0199f4c5-ce86-488a-bac6-d5f71d731cf6,CUS-001,INE883A01011,FINOLEX CABLES,-340,2026-06-19,CUSTODIAN_EOD_STATEMENT
d4307a94-0e44-4e88-9fdd-a3721bc38ccf,CUS-003,INE00IN01015,PAYTM (ONE97),1000,2026-06-19,CUSTODIAN_EOD_STATEMENT
05e4012a-ab87-4533-9850-a22414dc1b1b,CUS-001,INE124N01016,ANGEL ONE,-400,2026-06-19,CUSTODIAN_EOD_STATEMENT
8da764ca-654d-4771-94d7-d742ff6e11dc,CUS-003,INE124N01016,ANGEL ONE,-28,2026-06-19,CUSTODIAN_EOD_STATEMENT
53d1155c-3c74-4a3b-ba75-ed8a58612e06,CUS-002,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,-190,2026-06-19,CUSTODIAN_EOD_STATEMENT
4272ffd5-b185-472e-9a47-cd0ecda3ce1b,CUS-001,INE752E01010,PIDILITE INDUSTRIES,-500,2026-06-19,CUSTODIAN_EOD_STATEMENT
eab46851-6481-464b-8671-d319bab2b65a,CUS-002,INE628A01036,ULTRATECH CEMENT,-10000,2026-06-19,CUSTODIAN_EOD_STATEMENT
713c7faa-f50c-456f-a955-2237f66642b0,CUS-004,INE00WK01013,ROUTE MOBILE,25,2026-06-19,CUSTODIAN_EOD_STATEMENT
6b9d5bda-17af-4962-a053-5d1cc80595d6,CUS-005,INE092T01019,ZOMATO,3210,2026-06-19,CUSTODIAN_EOD_STATEMENT
78e09f0d-893e-4a70-b942-937a894f3cce,CUS-002,INE00IN01015,PAYTM (ONE97),-7000,2026-06-19,CUSTODIAN_EOD_STATEMENT
8251822a-1d92-4c70-b5da-c3ca6eb74ccf,CUS-002,INE883A01011,FINOLEX CABLES,3520,2026-06-19,CUSTODIAN_EOD_STATEMENT
1968e730-09a2-4c6d-8e69-fbacefa813e1,CUS-003,INE030A01027,HINDUSTAN UNILEVER,-1398,2026-06-19,CUSTODIAN_EOD_STATEMENT
15b82635-6cd7-432e-b47a-57bca2eb8621,CUS-004,INE021A01026,ASIAN PAINTS,-150,2026-06-19,CUSTODIAN_EOD_STATEMENT
c4c02041-52d0-4389-9be1-97dc3669bdda,CUS-002,INE140A01024,BANK OF BARODA,-8800,2026-06-19,CUSTODIAN_EOD_STATEMENT
cd6b428c-c5f9-42cd-a849-015884b2cecd,CUS-001,INE062A01020,STATE BANK OF INDIA,-185,2026-06-19,CUSTODIAN_EOD_STATEMENT
2efbd639-be50-4aca-939f-b0583b8abbe0,CUS-005,INE002A01018,RELIANCE INDUSTRIES,3398,2026-06-19,CUSTODIAN_EOD_STATEMENT
47eb78a9-fd6c-472c-8d01-ffa8a8c38b5a,CUS-001,INE238A01034,AXIS BANK,-2986,2026-06-19,CUSTODIAN_EOD_STATEMENT
db9e8864-ce4a-497a-8bee-379dc0f1ac74,CUS-005,INE917I01010,AVENUE SUPERMARTS (DMART),5,2026-06-19,CUSTODIAN_EOD_STATEMENT
5ddf8bf2-7572-4671-ae38-b5437237a2cb,CUS-005,INE059B01024,RAIN INDUSTRIES,-12,2026-06-19,CUSTODIAN_EOD_STATEMENT
f5ee22f9-4b37-41cd-b32b-6e3f6ca0c47b,CUS-005,INE129A01019,GAIL (INDIA),-830,2026-06-19,CUSTODIAN_EOD_STATEMENT
884f155a-6e38-48ff-b8c2-7c45181d8176,CUS-005,INE628A01036,ULTRATECH CEMENT,874,2026-06-19,CUSTODIAN_EOD_STATEMENT
c0b71e79-f39a-4571-a88e-c01c516c32c3,CUS-003,INE483S01020,LATENT VIEW ANALYTICS,-7507,2026-06-19,CUSTODIAN_EOD_STATEMENT
d102d874-86b3-42ef-9c78-c4df6691e90d,CUS-002,INE002A01018,RELIANCE INDUSTRIES,4000,2026-06-19,CUSTODIAN_EOD_STATEMENT
5d0bdcb3-3bf1-4a58-89dc-5c171a390eac,CUS-005,INE216A01030,BHARAT ELECTRONICS,-703,2026-06-19,CUSTODIAN_EOD_STATEMENT
46d32d2e-fea5-47f0-8c9c-73df7ec354e2,CUS-004,INE576I01022,GRINDWELL NORTON,5909,2026-06-19,CUSTODIAN_EOD_STATEMENT
8f677b33-776e-4b75-ae74-771feefa1d65,CUS-003,INE585B01010,MARUTI SUZUKI,600,2026-06-19,CUSTODIAN_EOD_STATEMENT
a0ae384e-4c0a-448d-8cc4-f66b86f0174d,CUS-005,INE752E01010,PIDILITE INDUSTRIES,175,2026-06-19,CUSTODIAN_EOD_STATEMENT
70fec787-c273-4594-9f66-0c88f078cf61,CUS-002,INE019A01038,WIPRO,-50,2026-06-19,CUSTODIAN_EOD_STATEMENT
9f44468d-e363-40f1-a248-dc44adf347db,CUS-001,INE259A01022,GODREJ CONSUMER PRODUCTS,-2200,2026-06-19,CUSTODIAN_EOD_STATEMENT
a62bc299-cbd1-41e6-8790-ea69965edb70,CUS-004,INE148O01018,EID PARRY (INDIA),-700,2026-06-19,CUSTODIAN_EOD_STATEMENT
5bf12c1a-c7c3-48e7-bb7f-4d416cc64f6d,CUS-002,INE129A01019,GAIL (INDIA),615,2026-06-19,CUSTODIAN_EOD_STATEMENT
2be42b29-6df3-42b7-bc50-168b807ebe4c,CUS-002,INE03VK01010,CARTRADE TECH,515,2026-06-19,CUSTODIAN_EOD_STATEMENT
523d47ad-46d8-4072-8f0a-8083013bd2f7,CUS-003,INE101A01026,KOTAK MAHINDRA BANK,2450,2026-06-19,CUSTODIAN_EOD_STATEMENT
ef72a29a-6b08-4fe3-ac57-9204c6b2eca6,CUS-004,INE160A01022,NESTLE INDIA,625,2026-06-19,CUSTODIAN_EOD_STATEMENT
14c5ca9a-4136-4c8b-a860-d8e4e533fd46,CUS-003,INE140A01024,BANK OF BARODA,140,2026-06-19,CUSTODIAN_EOD_STATEMENT
4927d6a3-0b41-48a1-93cf-9b56e8cdb9d2,CUS-003,INE019A01038,WIPRO,90,2026-06-19,CUSTODIAN_EOD_STATEMENT
bb93ae50-08eb-45ec-b663-f53a07c5ae4e,CUS-002,INE216A01030,BHARAT ELECTRONICS,-195,2026-06-19,CUSTODIAN_EOD_STATEMENT
36cc36ff-c2d4-493e-a69a-686a88888eee,CUS-004,INE397D01024,BHARAT FORGE,2516,2026-06-19,CUSTODIAN_EOD_STATEMENT
8a703332-99ba-4ce7-8e11-b82c5f9ba496,CUS-002,INE528G01035,SHRIRAM FINANCE,-200,2026-06-19,CUSTODIAN_EOD_STATEMENT
4972a790-1f30-4ef2-821a-86461126fe47,CUS-005,INE361B01024,CANARA BANK,1665,2026-06-19,CUSTODIAN_EOD_STATEMENT
83c222e6-3897-4b92-af97-074335482a17,CUS-005,INE030A01027,HINDUSTAN UNILEVER,-8450,2026-06-19,CUSTODIAN_EOD_STATEMENT
cab17fa7-1b57-41f8-aa23-78f5c190b76b,CUS-002,INE361B01024,CANARA BANK,-1175,2026-06-19,CUSTODIAN_EOD_STATEMENT
4517311b-1fdd-4c4a-be75-3340532bd2d7,CUS-002,INE148O01018,EID PARRY (INDIA),-9002,2026-06-19,CUSTODIAN_EOD_STATEMENT
a0e7d277-1dbc-4080-b550-edf6863c7d9d,CUS-002,INE176A01028,BAJAJ FINANCE,890,2026-06-19,CUSTODIAN_EOD_STATEMENT
32702112-2fbb-47bf-bd35-caedd06bcf95,CUS-002,INE154A01025,ITC,-19,2026-06-19,CUSTODIAN_EOD_STATEMENT
25dcad52-11ee-4a9b-a3ff-1150b16430ce,CUS-001,INE669E01016,BHARTI AIRTEL,-428,2026-06-19,CUSTODIAN_EOD_STATEMENT
974287e1-fdbb-4b31-bdbe-8cf82a655918,CUS-005,INE009A01021,INFOSYS,820,2026-06-19,CUSTODIAN_EOD_STATEMENT
5b1ee1f4-b358-4ad4-80e5-18f6d22dc368,CUS-005,INE018A01030,LARSEN & TOUBRO,-175,2026-06-19,CUSTODIAN_EOD_STATEMENT
a0cea4da-dc9e-4c8d-820d-bbcc5b64cbd4,CUS-003,INE129A01019,GAIL (INDIA),-1525,2026-06-19,CUSTODIAN_EOD_STATEMENT
6aea1ba9-bce9-48b3-a0db-f414de10e24b,CUS-004,INE917I01010,AVENUE SUPERMARTS (DMART),-1075,2026-06-19,CUSTODIAN_EOD_STATEMENT
7c865f10-503f-46b0-977f-b249795f538d,CUS-002,INE018A01030,LARSEN & TOUBRO,1400,2026-06-19,CUSTODIAN_EOD_STATEMENT
29409ef7-ce0a-4907-baae-0f78af0c5a1c,CUS-004,INE018A01030,LARSEN & TOUBRO,2400,2026-06-19,CUSTODIAN_EOD_STATEMENT
bf3a9b20-dfdd-4c25-a5fa-c66a5ddb8255,CUS-003,INE00WK01013,ROUTE MOBILE,-700,2026-06-19,CUSTODIAN_EOD_STATEMENT
35d97984-29f4-436c-83b0-c1f4db2f83f5,CUS-003,INE628A01036,ULTRATECH CEMENT,-2920,2026-06-19,CUSTODIAN_EOD_STATEMENT
076a56ea-0f4c-460a-bc13-09469306568f,CUS-004,INE176A01028,BAJAJ FINANCE,-60,2026-06-19,CUSTODIAN_EOD_STATEMENT
bbf9e44e-3ae7-4880-907d-d795f9688423,CUS-005,INE021A01026,ASIAN PAINTS,39,2026-06-19,CUSTODIAN_EOD_STATEMENT
cd5a38eb-d012-452a-888b-4a1751d5c3c2,CUS-002,INE101A01026,KOTAK MAHINDRA BANK,3200,2026-06-19,CUSTODIAN_EOD_STATEMENT
7e70d67a-d066-4506-be2d-4f82eb57b7da,CUS-004,INE101A01026,KOTAK MAHINDRA BANK,3360,2026-06-19,CUSTODIAN_EOD_STATEMENT
8bb4d3df-700a-4908-b4d5-89ffac0a3e2c,CUS-003,INE216A01030,BHARAT ELECTRONICS,-8400,2026-06-19,CUSTODIAN_EOD_STATEMENT
976887dc-4a29-47a4-ae8f-84900e380e9c,CUS-004,INE040A01034,HDFC BANK,54,2026-06-19,CUSTODIAN_EOD_STATEMENT
a2eaeee1-abe8-489c-887b-f3ed011375e4,CUS-001,INE00IN01015,PAYTM (ONE97),6500,2026-06-19,CUSTODIAN_EOD_STATEMENT
2215d974-3dd6-4e99-af75-a3f006dadb26,CUS-002,INE121A01024,CHOLAMANDALAM INVESTMENT,-1530,2026-06-19,CUSTODIAN_EOD_STATEMENT
85c1ffbf-90d4-41c5-a740-cfd67ca879a0,CUS-003,INE002A01018,RELIANCE INDUSTRIES,-1600,2026-06-19,CUSTODIAN_EOD_STATEMENT
0d665a9c-74ff-4f03-a6ac-ab0728efba33,CUS-003,INE752E01010,PIDILITE INDUSTRIES,700,2026-06-19,CUSTODIAN_EOD_STATEMENT
35251eb2-dd0f-438e-a4d3-9acf815bb3e3,CUS-003,INE104S01021,UJJIVAN SFB,1716,2026-06-19,CUSTODIAN_EOD_STATEMENT
e19dda6a-0449-4de0-8834-991be307c633,CUS-001,INE545U01014,NAZARA TECHNOLOGIES,1483,2026-06-19,CUSTODIAN_EOD_STATEMENT
d60b9f6b-c88f-4dc7-9215-54af96491982,CUS-002,INE104S01021,UJJIVAN SFB,350,2026-06-19,CUSTODIAN_EOD_STATEMENT
1d406d17-d36f-482e-a7d8-25661800e82e,CUS-004,INE761H01022,AFFLE (INDIA),3490,2026-06-19,CUSTODIAN_EOD_STATEMENT
156c142a-74d2-441f-9fcb-4e8321f794f9,CUS-004,INE044A01036,DABUR INDIA,200,2026-06-19,CUSTODIAN_EOD_STATEMENT
c2c6d787-b759-421d-920f-a5c1fa0a392e,CUS-001,INE483S01020,LATENT VIEW ANALYTICS,-1735,2026-06-19,CUSTODIAN_EOD_STATEMENT
862ba771-81ae-47e1-a935-3b34547e4307,CUS-004,INE002A01018,RELIANCE INDUSTRIES,-1700,2026-06-19,CUSTODIAN_EOD_STATEMENT
eefd81e6-fb29-43ed-84c1-108a5b0b284b,CUS-001,INE148I01020,POLICYBAZAAR (PB FINTECH),400,2026-06-19,CUSTODIAN_EOD_STATEMENT
92c95596-6c57-4fbb-add9-5aab73e3a9dc,CUS-005,INE550C01020,TV TODAY NETWORK,7600,2026-06-19,CUSTODIAN_EOD_STATEMENT
1c4f78ca-88a4-4376-8bbf-3caa8cae6914,CUS-002,INE761H01022,AFFLE (INDIA),500,2026-06-19,CUSTODIAN_EOD_STATEMENT
2325f3ec-1503-48d0-8ba4-bf0bd35e5b45,CUS-003,INE176A01028,BAJAJ FINANCE,300,2026-06-19,CUSTODIAN_EOD_STATEMENT
05a07c40-5be5-4f30-8f43-2e120c4459db,CUS-003,INE040A01034,HDFC BANK,6200,2026-06-19,CUSTODIAN_EOD_STATEMENT
e3865c04-93fe-4d46-8704-0651dfab6938,CUS-001,INE03VK01010,CARTRADE TECH,-855,2026-06-19,CUSTODIAN_EOD_STATEMENT
13b7d406-b095-4ccd-a177-185dac6e3346,CUS-002,INE124N01016,ANGEL ONE,2600,2026-06-19,CUSTODIAN_EOD_STATEMENT
2a95a72d-0f36-4c23-a2e1-0f0e3ec452e0,CUS-001,INE216A01030,BHARAT ELECTRONICS,-225,2026-06-19,CUSTODIAN_EOD_STATEMENT
b72e8239-61bc-45a2-a961-4e22b70f47b1,CUS-003,INE154A01025,ITC,425,2026-06-19,CUSTODIAN_EOD_STATEMENT
a1cc147f-0e80-4731-9643-4156100bd076,CUS-003,INE121A01024,CHOLAMANDALAM INVESTMENT,-117,2026-06-19,CUSTODIAN_EOD_STATEMENT
e54747a4-29a4-46e6-98e5-ec6e2b679f32,CUS-001,INE148O01018,EID PARRY (INDIA),-333,2026-06-19,CUSTODIAN_EOD_STATEMENT
50986846-412f-47a8-8a4f-c9583cbb1602,CUS-004,INE090A01021,ICICI BANK,-100,2026-06-19,CUSTODIAN_EOD_STATEMENT
0dee4213-a749-4972-adfa-683146cde46a,CUS-003,INE148O01018,EID PARRY (INDIA),6585,2026-06-19,CUSTODIAN_EOD_STATEMENT
796dcf6d-a1fc-4e9f-a360-511ccec1e0c8,CUS-002,INE047A01021,TITAN COMPANY,-1400,2026-06-19,CUSTODIAN_EOD_STATEMENT
28c88de5-7a16-458d-87ac-83b454087ff0,CUS-001,INE047A01021,TITAN COMPANY,2975,2026-06-19,CUSTODIAN_EOD_STATEMENT
fc6f2eee-2dbe-4282-8cdd-387c2a3c9bae,CUS-002,INE483S01020,LATENT VIEW ANALYTICS,40,2026-06-19,CUSTODIAN_EOD_STATEMENT
c28bc599-e053-4f64-8626-18446b27de86,CUS-005,INE019A01038,WIPRO,-1500,2026-06-19,CUSTODIAN_EOD_STATEMENT
683dfadb-282d-4028-9dd0-71d1b948a7b8,CUS-003,INE397D01024,BHARAT FORGE,175,2026-06-19,CUSTODIAN_EOD_STATEMENT
256c1fb7-d9f2-4442-b561-9221d3d72ac5,CUS-005,INE238A01034,AXIS BANK,75,2026-06-19,CUSTODIAN_EOD_STATEMENT
5a44949b-e240-4365-b699-5def491af3c9,CUS-004,INE00IN01015,PAYTM (ONE97),725,2026-06-19,CUSTODIAN_EOD_STATEMENT
6c24425f-167a-4321-9ac8-b94f2b2865b5,CUS-004,INE030A01027,HINDUSTAN UNILEVER,1600,2026-06-19,CUSTODIAN_EOD_STATEMENT
46d5d33d-34dd-4172-ad52-ad3b1f9bf982,CUS-003,INE467B01029,TATA CONSULTANCY SERVICES,-2000,2026-06-19,CUSTODIAN_EOD_STATEMENT
166a9e7b-efe9-4cf2-aac3-ddeb911953ee,CUS-001,INE00WK01013,ROUTE MOBILE,50,2026-06-19,CUSTODIAN_EOD_STATEMENT
3a7e17e1-cd13-44e9-b0be-f4fc7bd754dc,CUS-003,INE259A01022,GODREJ CONSUMER PRODUCTS,550,2026-06-19,CUSTODIAN_EOD_STATEMENT
4bf5415e-b6b3-4ccb-aace-921081aaff7d,CUS-004,INE140A01024,BANK OF BARODA,200,2026-06-22,CUSTODIAN_EOD_STATEMENT
47e94193-384e-4445-94d3-d17863cbb60d,CUS-001,INE205A01025,SIEMENS,1150,2026-06-22,CUSTODIAN_EOD_STATEMENT
eaa37916-648d-4e3e-9079-5c805c5d9631,CUS-001,INE528G01035,SHRIRAM FINANCE,5990,2026-06-22,CUSTODIAN_EOD_STATEMENT
32ef4a21-cbb6-4ad8-b048-36b896129b6f,CUS-001,INE160A01022,NESTLE INDIA,-3475,2026-06-22,CUSTODIAN_EOD_STATEMENT
53e3f56f-57ab-4a87-849d-7a35bfaa885b,CUS-002,INE009A01021,INFOSYS,470,2026-06-22,CUSTODIAN_EOD_STATEMENT
b5f62a3d-75c3-42bf-865f-1f0197ac07a7,CUS-001,INE018A01030,LARSEN & TOUBRO,6680,2026-06-22,CUSTODIAN_EOD_STATEMENT
d8c067d4-c84f-49d1-8d1f-8452fd843c0d,CUS-005,INE140A01024,BANK OF BARODA,3675,2026-06-22,CUSTODIAN_EOD_STATEMENT
d1dde942-af1b-4106-b4f9-9142339b7d7a,CUS-005,INE205A01025,SIEMENS,-280,2026-06-22,CUSTODIAN_EOD_STATEMENT
b848b6db-78ba-4051-8e0d-522fc3909d8b,CUS-002,INE040A01034,HDFC BANK,-3305,2026-06-22,CUSTODIAN_EOD_STATEMENT
9a3cc451-a828-449f-8117-259ef50d1239,CUS-005,INE154A01025,ITC,755,2026-06-22,CUSTODIAN_EOD_STATEMENT
eb3ae206-53c0-4a1f-82f7-a0b8d8f27758,CUS-003,INE576I01022,GRINDWELL NORTON,3585,2026-06-22,CUSTODIAN_EOD_STATEMENT
24112c58-9df1-451d-8687-61ed3a2d5224,CUS-003,INE148I01020,POLICYBAZAAR (PB FINTECH),-1228,2026-06-22,CUSTODIAN_EOD_STATEMENT
21c56742-932d-4e24-abe2-4ca7dc32aff5,CUS-005,INE726G01019,TRENT,-300,2026-06-22,CUSTODIAN_EOD_STATEMENT
1511ae73-c5bd-4a99-a973-665d32d88fad,CUS-001,INE795G01014,POWER GRID CORPORATION,175,2026-06-22,CUSTODIAN_EOD_STATEMENT
5d3ad5a9-4d87-43a7-afad-65b96df17174,CUS-003,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,545,2026-06-22,CUSTODIAN_EOD_STATEMENT
54170a3e-21d0-48b7-b01f-f12f7d49828a,CUS-001,INE550C01020,TV TODAY NETWORK,-5650,2026-06-22,CUSTODIAN_EOD_STATEMENT
2ec608d4-b35b-49f5-afbc-e498c2e07e20,CUS-002,INE059B01024,RAIN INDUSTRIES,1864,2026-06-22,CUSTODIAN_EOD_STATEMENT
b6864d94-77c9-4aaf-9558-9bc45f104555,CUS-002,INE160A01022,NESTLE INDIA,271,2026-06-22,CUSTODIAN_EOD_STATEMENT
37ea224a-3ba0-42c7-abab-d32517ac1f63,CUS-003,INE009A01021,INFOSYS,4517,2026-06-22,CUSTODIAN_EOD_STATEMENT
f6f94d1b-7afc-4e78-8b93-ba3a8e54c563,CUS-004,INE726G01019,TRENT,1630,2026-06-22,CUSTODIAN_EOD_STATEMENT
f4976c19-4fe9-4a4c-8474-07bf3c89be4c,CUS-005,INE467B01029,TATA CONSULTANCY SERVICES,-3792,2026-06-22,CUSTODIAN_EOD_STATEMENT
15e76211-2ebd-4c06-854e-e129ab998e04,CUS-003,INE550C01020,TV TODAY NETWORK,616,2026-06-22,CUSTODIAN_EOD_STATEMENT
85752a2d-5407-4092-915f-de1b93459c99,CUS-003,INE03VK01010,CARTRADE TECH,6,2026-06-22,CUSTODIAN_EOD_STATEMENT
fa8d0a14-5952-4131-8435-2dc01982619b,CUS-001,INE129A01019,GAIL (INDIA),50,2026-06-22,CUSTODIAN_EOD_STATEMENT
54e782b0-b93c-460c-9ea6-96e91e55c10e,CUS-003,INE205A01025,SIEMENS,1967,2026-06-22,CUSTODIAN_EOD_STATEMENT
db9d1b90-e7dd-4753-a117-ed7e67a6ad79,CUS-005,INE795G01014,POWER GRID CORPORATION,6021,2026-06-22,CUSTODIAN_EOD_STATEMENT
dcd9f807-940b-4023-ba53-02e4d83cdcc3,CUS-003,INE528G01035,SHRIRAM FINANCE,-4757,2026-06-22,CUSTODIAN_EOD_STATEMENT
d4933817-fb27-4584-848c-f8290df1bc09,CUS-002,INE576I01022,GRINDWELL NORTON,-26,2026-06-22,CUSTODIAN_EOD_STATEMENT
ea4c9d86-9529-4dbc-8ba2-e0908669aa0f,CUS-002,INE092T01019,ZOMATO,3197,2026-06-22,CUSTODIAN_EOD_STATEMENT
5b9dbd57-5bf9-480b-9e0e-af208b7fb5c2,CUS-005,INE104S01021,UJJIVAN SFB,2137,2026-06-22,CUSTODIAN_EOD_STATEMENT
2cb80975-7e92-40d8-ae58-724bb346465a,CUS-005,INE040A01034,HDFC BANK,5015,2026-06-22,CUSTODIAN_EOD_STATEMENT
0916a608-db8b-4e79-95b5-9e03cbe952f3,CUS-005,INE148O01018,EID PARRY (INDIA),-10360,2026-06-22,CUSTODIAN_EOD_STATEMENT
5900200e-36a3-4ad7-a4f0-a2c69bf0d3d7,CUS-002,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,-8910,2026-06-22,CUSTODIAN_EOD_STATEMENT
548ee3be-e941-48b7-8046-e6dc554e5541,CUS-003,INE059B01024,RAIN INDUSTRIES,3263,2026-06-22,CUSTODIAN_EOD_STATEMENT
5dda607a-dd52-4538-93af-08e7007e8caf,CUS-002,INE238A01034,AXIS BANK,-1485,2026-06-22,CUSTODIAN_EOD_STATEMENT
e139088c-c643-4718-a13a-4a1135c8e03f,CUS-004,INE019A01038,WIPRO,-7000,2026-06-22,CUSTODIAN_EOD_STATEMENT
b1e6b807-dc80-4345-b7b3-6224bd184c32,CUS-003,INE361B01024,CANARA BANK,-300,2026-06-22,CUSTODIAN_EOD_STATEMENT
b8499054-eaa3-46f5-a33d-0ba488b0b910,CUS-004,INE259A01022,GODREJ CONSUMER PRODUCTS,4100,2026-06-22,CUSTODIAN_EOD_STATEMENT
79f4afd9-f94e-4d22-9557-9e0ac7ca35f5,CUS-001,INE467B01029,TATA CONSULTANCY SERVICES,-202,2026-06-22,CUSTODIAN_EOD_STATEMENT
171b3fb0-c61e-47f4-86d9-5f5c2bed7da8,CUS-001,INE044A01036,DABUR INDIA,8040,2026-06-22,CUSTODIAN_EOD_STATEMENT
9beb5955-33f3-4493-868c-06b2d76725b1,CUS-001,INE176A01028,BAJAJ FINANCE,-18100,2026-06-22,CUSTODIAN_EOD_STATEMENT
bd5a63ad-f805-48ea-9ce7-f5b56edb8644,CUS-002,INE148I01020,POLICYBAZAAR (PB FINTECH),452,2026-06-22,CUSTODIAN_EOD_STATEMENT
21322f13-61ef-49c9-9e87-da78009b568c,CUS-004,INE148I01020,POLICYBAZAAR (PB FINTECH),-3272,2026-06-22,CUSTODIAN_EOD_STATEMENT
250040c9-bc72-47b1-ba89-a0c073809bff,CUS-005,INE160A01022,NESTLE INDIA,-740,2026-06-22,CUSTODIAN_EOD_STATEMENT
ead53c5c-a090-4e28-a294-5897d3e4674c,CUS-002,INE044A01036,DABUR INDIA,-2447,2026-06-22,CUSTODIAN_EOD_STATEMENT
736859d3-3270-44b2-bf7c-5fdb1542dc34,CUS-002,INE795G01014,POWER GRID CORPORATION,-2850,2026-06-22,CUSTODIAN_EOD_STATEMENT
17082b17-ad3a-4f61-af48-f0b9446c80dc,CUS-005,INE03VK01010,CARTRADE TECH,23,2026-06-22,CUSTODIAN_EOD_STATEMENT
2e4acd22-1549-40bc-b26e-97d9f97f7940,CUS-003,INE062A01020,STATE BANK OF INDIA,-355,2026-06-22,CUSTODIAN_EOD_STATEMENT
5e801394-2646-47c3-bb32-ccb9e3051340,CUS-004,INE092T01019,ZOMATO,1510,2026-06-22,CUSTODIAN_EOD_STATEMENT
1469dcd2-ada2-4ca0-b260-37743a3cbedd,CUS-004,INE129A01019,GAIL (INDIA),-7300,2026-06-22,CUSTODIAN_EOD_STATEMENT
8137e646-96a8-4d38-8efb-13ff0eac28db,CUS-003,INE761H01022,AFFLE (INDIA),-405,2026-06-22,CUSTODIAN_EOD_STATEMENT
86c631a8-583b-4079-b719-d7c5a8292caa,CUS-005,INE545U01014,NAZARA TECHNOLOGIES,918,2026-06-22,CUSTODIAN_EOD_STATEMENT
5e9ce842-2524-4f86-bebc-ed57c54aae98,CUS-004,INE238A01034,AXIS BANK,40,2026-06-22,CUSTODIAN_EOD_STATEMENT
